[(320.566825, -0.475), (320.566825, 0.475), (348.425642, 0.475), (348.425642, -0.475), (320.566825, -0.475)] call_backward:up_pipe
[(556.797191, -0.475), (556.797191, 0.475), (584.648009, 0.475), (584.648009, -0.475), (556.797191, -0.475)] call_backward:up_pipe
[(116.677256, -0.475), (116.677256, 0.475), (123.091669, 0.475), (123.091669, -0.475), (116.677256, -0.475)] nb_sync_grad
[(348.426922, -0.475), (348.426922, 0.475), (354.754072, 0.475), (354.754072, -0.475), (348.426922, -0.475)] nb_sync_grad
[(584.649129, -0.475), (584.649129, 0.475), (591.308404, 0.475), (591.308404, -0.475), (584.649129, -0.475)] nb_sync_grad
avg duration 233.075654
[(0.0, 0.525), (0.0, 1.475), (15.472186, 1.475), (15.472186, 0.525), (0.0, 0.525)] call_forward
[(217.359558, 0.525), (217.359558, 1.475), (232.515329, 1.475), (232.515329, 0.525), (217.359558, 0.525)] call_forward
[(424.947301, 0.525), (424.947301, 1.475), (439.884032, 1.475), (439.884032, 0.525), (424.947301, 0.525)] call_forward
[(22.131529, 0.525), (22.131529, 1.475), (39.581438, 1.475), (39.581438, 0.525), (22.131529, 0.525)] call_forward:up_pipe
[(237.435444, 0.525), (237.435444, 1.475), (254.170923, 1.475), (254.170923, 0.525), (237.435444, 0.525)] call_forward:up_pipe
[(445.01874, 0.525), (445.01874, 1.475), (461.654859, 1.475), (461.654859, 0.525), (445.01874, 0.525)] call_forward:up_pipe
[(39.826014, 0.525), (39.826014, 1.475), (66.5839, 1.475), (66.5839, 0.525), (39.826014, 0.525)] call_backward:up_pipe
[(254.394187, 0.525), (254.394187, 1.475), (274.532729, 1.475), (274.532729, 0.525), (254.394187, 0.525)] call_backward:up_pipe
[(461.866282, 0.525), (461.866282, 1.475), (481.961177, 1.475), (481.961177, 0.525), (461.866282, 0.525)] call_backward:up_pipe
[(71.202672, 0.525), (71.202672, 1.475), (93.752088, 1.475), (93.752088, 0.525), (71.202672, 0.525)] call_backward
[(282.004967, 0.525), (282.004967, 1.475), (301.630038, 1.475), (301.630038, 0.525), (282.004967, 0.525)] call_backward
[(490.634499, 0.525), (490.634499, 1.475), (510.431378, 1.475), (510.431378, 0.525), (490.634499, 0.525)] call_backward
[(93.808472, 0.525), (93.808472, 1.475), (101.295109, 1.475), (101.295109, 0.525), (93.808472, 0.525)] nb_sync_grad:up_pipe
[(301.631222, 0.525), (301.631222, 1.475), (307.952167, 1.475), (307.952167, 0.525), (301.631222, 0.525)] nb_sync_grad:up_pipe
[(510.662705, 0.525), (510.662705, 1.475), (517.262241, 1.475), (517.262241, 0.525), (510.662705, 0.525)] nb_sync_grad:up_pipe
[(2.285688, -0.475), (2.285688, 0.475), (17.819669, 0.475), (17.819669, -0.475), (2.285688, -0.475)] call_forward:up_pipe
[(216.98502, -0.475), (216.98502, 0.475), (232.063867, 0.475), (232.063867, -0.475), (216.98502, -0.475)] call_forward:up_pipe
[(424.518751, -0.475), (424.518751, 0.475), (439.628735, 0.475), (439.628735, -0.475), (424.518751, -0.475)] call_forward:up_pipe
[(20.209067, -0.475), (20.209067, 0.475), (36.858084, 0.475), (36.858084, -0.475), (20.209067, -0.475)] call_forward
[(236.938087, -0.475), (236.938087, 0.475), (253.758718, 0.475), (253.758718, -0.475), (236.938087, -0.475)] call_forward
[(447.926587, -0.475), (447.926587, 0.475), (464.720338, 0.475), (464.720338, -0.475), (447.926587, -0.475)] call_forward
[(37.122818, -0.475), (37.122818, 0.475), (57.987401, 0.475), (57.987401, -0.475), (37.122818, -0.475)] call_backward
[(254.010589, -0.475), (254.010589, 0.475), (274.155014, 0.475), (274.155014, -0.475), (254.010589, -0.475)] call_backward
[(464.993553, -0.475), (464.993553, 0.475), (485.328474, 0.475), (485.328474, -0.475), (464.993553, -0.475)] call_backward
[(74.073955, -0.475), (74.073955, 0.475), (94.48526, 0.475), (94.48526, -0.475), (74.073955, -0.475)] call_backward:up_pipe
[(279.977421, -0.475), (279.977421, 0.475), (299.948184, 0.475), (299.948184, -0.475), (279.977421, -0.475)] call_backward:up_pipe
[(488.222925, -0.475), (488.222925, 0.475), (508.350551, 0.475), (508.350551, -0.475), (488.222925, -0.475)] call_backward:up_pipe
[(94.491884, -0.475), (94.491884, 0.475), (100.913584, 0.475), (100.913584, -0.475), (94.491884, -0.475)] nb_sync_grad
[(299.949272, -0.475), (299.949272, 0.475), (307.584054, 0.475), (307.584054, -0.475), (299.949272, -0.475)] nb_sync_grad
[(508.631797, -0.475), (508.631797, 0.475), (516.886865, 0.475), (516.886865, -0.475), (508.631797, -0.475)] nb_sync_grad
avg duration 212.4736505
[(0.0, 0.525), (0.0, 1.475), (16.17873, 1.475), (16.17873, 0.525), (0.0, 0.525)] call_forward
[(288.801326, 0.525), (288.801326, 1.475), (304.439996, 1.475), (304.439996, 0.525), (288.801326, 0.525)] call_forward
[(23.753843, 0.525), (23.753843, 1.475), (42.548683, 1.475), (42.548683, 0.525), (23.753843, 0.525)] call_forward:up_pipe
[(313.491962, 0.525), (313.491962, 1.475), (331.933621, 1.475), (331.933621, 0.525), (313.491962, 0.525)] call_forward:up_pipe
[(42.894568, 0.525), (42.894568, 1.475), (75.954104, 1.475), (75.954104, 0.525), (42.894568, 0.525)] call_backward:up_pipe
[(332.247826, 0.525), (332.247826, 1.475), (365.269474, 1.475), (365.269474, 0.525), (332.247826, 0.525)] call_backward:up_pipe
[(89.637365, 0.525), (89.637365, 1.475), (117.428106, 1.475), (117.428106, 0.525), (89.637365, 0.525)] call_backward
[(379.639578, 0.525), (379.639578, 1.475), (407.417359, 1.475), (407.417359, 0.525), (379.639578, 0.525)] call_backward
[(117.429162, 0.525), (117.429162, 1.475), (124.523863, 1.475), (124.523863, 0.525), (117.429162, 0.525)] nb_sync_grad:up_pipe
[(407.418415, 0.525), (407.418415, 1.475), (423.152958, 1.475), (423.152958, 0.525), (407.418415, 0.525)] nb_sync_grad:up_pipe
[(0.016621, -0.475), (0.016621, 0.475), (15.721688, 0.475), (15.721688, -0.475), (0.016621, -0.475)] call_forward:up_pipe
[(290.973435, -0.475), (290.973435, 0.475), (307.771393, 0.475), (307.771393, -0.475), (290.973435, -0.475)] call_forward:up_pipe
[(540.56814, -0.475), (540.56814, 0.475), (557.424367, 0.475), (557.424367, -0.475), (540.56814, -0.475)] call_forward:up_pipe
[(22.113013, -0.475), (22.113013, 0.475), (40.922862, 0.475), (40.922862, -0.475), (22.113013, -0.475)] call_forward
[(311.272077, -0.475), (311.272077, 0.475), (330.534405, 0.475), (330.534405, -0.475), (311.272077, -0.475)] call_forward
[(560.481695, -0.475), (560.481695, 0.475), (579.75183, 0.475), (579.75183, -0.475), (560.481695, -0.475)] call_forward
[(41.157933, -0.475), (41.157933, 0.475), (74.251673, 0.475), (74.251673, -0.475), (41.157933, -0.475)] call_backward
[(330.886082, -0.475), (330.886082, 0.475), (366.672159, 0.475), (366.672159, -0.475), (330.886082, -0.475)] call_backward
[(580.009684, -0.475), (580.009684, 0.475), (613.060929, 0.475), (613.060929, -0.475), (580.009684, -0.475)] call_backward
[(88.295565, -0.475), (88.295565, 0.475), (116.226324, 0.475), (116.226324, -0.475), (88.295565, -0.475)] call_backward:up_pipe
[(381.503695, -0.475), (381.503695, 0.475), (416.709647, 0.475), (416.709647, -0.475), (381.503695, -0.475)] call_backward:up_pipe
[(626.615927, -0.475), (626.615927, 0.475), (655.986486, 0.475), (655.986486, -0.475), (626.615927, -0.475)] call_backward:up_pipe
[(116.227636, -0.475), (116.227636, 0.475), (124.725894, 0.475), (124.725894, -0.475), (116.227636, -0.475)] nb_sync_grad
[(416.710831, -0.475), (416.710831, 0.475), (423.372906, 0.475), (423.372906, -0.475), (416.710831, -0.475)] nb_sync_grad
[(655.987766, -0.475), (655.987766, 0.475), (662.829393, 0.475), (662.829393, -0.475), (655.987766, -0.475)] nb_sync_grad
[(0.0, 0.525), (0.0, 1.475), (16.17873, 1.475), (16.17873, 0.525), (0.0, 0.525)] call_forward
[(288.801326, 0.525), (288.801326, 1.475), (304.439996, 1.475), (304.439996, 0.525), (288.801326, 0.525)] call_forward
[(23.753843, 0.525), (23.753843, 1.475), (42.548683, 1.475), (42.548683, 0.525), (23.753843, 0.525)] call_forward:up_pipe
[(313.491962, 0.525), (313.491962, 1.475), (331.933621, 1.475), (331.933621, 0.525), (313.491962, 0.525)] call_forward:up_pipe
[(42.894568, 0.525), (42.894568, 1.475), (75.954104, 1.475), (75.954104, 0.525), (42.894568, 0.525)] call_backward:up_pipe
[(332.247826, 0.525), (332.247826, 1.475), (365.269474, 1.475), (365.269474, 0.525), (332.247826, 0.525)] call_backward:up_pipe
[(89.637365, 0.525), (89.637365, 1.475), (117.428106, 1.475), (117.428106, 0.525), (89.637365, 0.525)] call_backward
[(379.639578, 0.525), (379.639578, 1.475), (407.417359, 1.475), (407.417359, 0.525), (379.639578, 0.525)] call_backward
[(117.429162, 0.525), (117.429162, 1.475), (124.523863, 1.475), (124.523863, 0.525), (117.429162, 0.525)] nb_sync_grad:up_pipe
[(407.418415, 0.525), (407.418415, 1.475), (423.152958, 1.475), (423.152958, 0.525), (407.418415, 0.525)] nb_sync_grad:up_pipe
